prefecture	municipality	designation	kind	name	source_url	municipality_raw	tobunken_id	level	kana	kind1	kind2	address	date_note	organization	ref_url
福岡県	うきは市	1982/05/12 市指定無形民俗文化財	無形民俗文化財	賀茂神社振毛槍並に子ども楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	うきは市	m40000032	市区町村指定		風俗慣習	祭礼（信仰）	うきは市浮羽町山北	不明	（宗）賀茂神社	
福岡県	うきは市	1990/3/27 市指定無形民俗文化財	無形民俗文化財	吉井祇園囃子	https://mukeinet.tobunken.go.jp/index.php?gid=10027	うきは市	m40000047	市区町村指定	よしいぎおんはやし	民俗芸能	音楽	うきは市吉井町	不明	うきは市一之組、二之組、三之組、四之組	
福岡県	うきは市	1982/05/12 市指定無形民俗文化財	無形民俗文化財	三春天満宮火鑽神事	https://mukeinet.tobunken.go.jp/index.php?gid=10027	うきは市	m40000091	市区町村指定		風俗慣習	祭礼（信仰）	うきは市浮羽町三春	不明	（宗）三春天満宮	
福岡県	うきは市	1982/5/12 市指定無形民俗文化財	無形民俗文化財	三春天満宮火鑚神事	https://mukeinet.tobunken.go.jp/index.php?gid=10027	うきは市	m40000092	市区町村指定	みはるてんまんぐうひきりしんじ	風俗慣習	祭礼（信仰）	うきは市浮羽町三春	不明		
福岡県	うきは市	1990/3/27 市指定無形民俗文化財	無形民俗文化財	若宮おくんち毛槍	https://mukeinet.tobunken.go.jp/index.php?gid=10027	うきは市	m40000106	市区町村指定	わかみやおくんちけやり	風俗慣習	祭礼（信仰）	うきは市吉井町若宮（若宮八幡宮）	不明	毛槍獅子舞保存会	
福岡県	うきは市	1982/5/12 市指定無形民俗文化財	無形民俗文化財	浮羽おくんち振毛槍並びに子ども楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	うきは市	m40000223	市区町村指定	うきはおくんちふりけやりならびにこどもがく	風俗慣習	祭礼（信仰）	うきは市浮羽町山北（賀茂神社）	不明		
沖縄県	うるま市	2005/3/4 市指定無形民俗文化財	無形民俗文化財	宮城ウシデーク	https://mukeinet.tobunken.go.jp/index.php?gid=10027	うるま市	m47000235	市区町村指定	なーぐしくうしでーく	民俗芸能	風流	うるま市与那城宮城	うるま市与那城宮城で公開	宮城ウシデーク保存会	
沖縄県	うるま市	1999/3/10 市指定無形民俗文化財	無形民俗文化財	平敷屋エイサー	https://mukeinet.tobunken.go.jp/index.php?gid=10027	うるま市	m47000236	市区町村指定	へしきやえいさー	民俗芸能	風流	うるま市勝連平敷屋	うるま市勝連平敷屋で公開	平敷屋エイサー保存会	
沖縄県	うるま市	1999/3/10 市指定無形民俗文化財	無形民俗文化財	平安名のウムイ・クェーナ	https://mukeinet.tobunken.go.jp/index.php?gid=10027	うるま市	m47000237	市区町村指定	へんなのうむい・くぇーな	民俗芸能	音楽	うるま市勝連平安名	うるま市勝連平安名で公開	勝連平安名区	
沖縄県	うるま市	1999/3/10 市指定無形民俗文化財	無形民俗文化財	南風原の獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	うるま市	m47000238	市区町村指定	はえばるのししまい	民俗芸能	風流	うるま市勝連南風原	うるま市勝連南風原で公開	勝連南風原区	
沖縄県	うるま市	1999/7/15 市指定無形民俗文化財	無形民俗文化財	田場ティンベー	https://mukeinet.tobunken.go.jp/index.php?gid=10027	うるま市	m47000239	市区町村指定	たばてぃんべー	民俗芸能	その他（民俗芸能）	うるま市字田場	うるま市字田場で公開	田場伝統芸能保存会	
沖縄県	うるま市	1999/7/15 市指定無形民俗文化財	無形民俗文化財	天願獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	うるま市	m47000240	市区町村指定	てんがんししまい	民俗芸能	風流	うるま市字天願	うるま市字天願で公開	天願獅子舞保存会	
沖縄県	うるま市	1978/3/24 県選択無形民俗文化財	無形民俗文化財	津堅島の唐踊	https://mukeinet.tobunken.go.jp/index.php?gid=10027	うるま市	m47000284	国選択	つけんじまのとーうどぅい	民俗芸能	風流	うるま市	うるま市で公開	津堅民俗芸能保存会	
沖縄県	うるま市	2018/07/13 市指定無形民俗文化財	無形民俗文化財	うるま市の闘牛	https://mukeinet.tobunken.go.jp/index.php?gid=10027	うるま市	m47000289	市区町村指定	うるましのとうぎゅう	風俗慣習	娯楽・競技	うるま市	春・秋の闘牛大会、その他にうるま市で公開	うるま市闘牛組合連合会	
沖縄県	うるま市	2020/04/13 市指定無形民俗文化財	無形民俗文化財	平安座のサングヮチャー	https://mukeinet.tobunken.go.jp/index.php?gid=10027	うるま市	m47000291	市区町村指定	へんざのさんぐゎちゃー	風俗慣習	祭礼（信仰）	うるま市与那城平安座	旧暦3月3～5日にうるま市与那城平安座で公開	平安座自治会	
宮崎県	えびの市	1992/3/21 県指定無形民俗文化財	無形民俗文化財	牛越祭り	https://mukeinet.tobunken.go.jp/index.php?gid=10027	えびの市	m45000013	都道府県指定	うしこえまつり	風俗慣習	祭礼（信仰）	えびの市	新暦7月28日に公開		
北海道	えりも町	2009/6/10 町指定無形文化財	無形民俗文化財	えりも駒踊り	https://mukeinet.tobunken.go.jp/index.php?gid=10027	えりも町	m01000005	市区町村指定		民俗芸能	風流	えりも町	住吉神社秋の例大祭時に住吉神社で公開	えりも駒踊り保存会「勇駒会」	
北海道	えりも町	2009/6/10 町指定無形文化財	無形民俗文化財	襟裳神楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	えりも町	m01000006	市区町村指定		民俗芸能	神楽	えりも町	襟裳神社で公開	襟裳神楽保存会	
福井県	おおい町	1966/4/26 県指定無形民俗文化財	無形民俗文化財	下村の獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	おおい町	m18000043	都道府県指定	しもむらのししまい	民俗芸能	神楽	おおい町名田庄下	新暦10月3日に公開	下区文化保存会	
福井県	おおい町	1982/4/23 県指定無形民俗文化財	無形民俗文化財	大火勢	https://mukeinet.tobunken.go.jp/index.php?gid=10027	おおい町	m18000054	都道府県指定	おおがせ	風俗慣習	年中行事	おおい町福谷	新暦8月14･15日に公開	福谷区	
福井県	おおい町	1962/5/15 県指定無形民俗文化財	無形民俗文化財	文七踊	https://mukeinet.tobunken.go.jp/index.php?gid=10027	おおい町	m18000088	都道府県指定	ぶんしちおどり	民俗芸能	風流	おおい町名田庄堂本	新暦7月最終土曜日に公開	文七踊保存会	
福井県	おおい町	1962/5/15 県指定無形民俗文化財	無形民俗文化財	本郷踊	https://mukeinet.tobunken.go.jp/index.php?gid=10027	おおい町	m18000091	都道府県指定	ほんごうおどり	民俗芸能	風流	おおい町本郷	新暦8月14日に公開	本郷踊保存会	
福井県	おおい町	1964/6/5 県指定無形民俗文化財	無形民俗文化財	六斎念仏（鹿野）	https://mukeinet.tobunken.go.jp/index.php?gid=10027	おおい町	m18000110	都道府県指定	ろくさいねんぶつ（しかの）	民俗芸能	風流	おおい町鹿野	新暦1月4日以降の最初の日曜日、8月14･15日に公開	鹿野六斎念仏保存会	
福井県	おおい町	1964/6/5 県指定無形民俗文化財	無形民俗文化財	六斎念仏（父子）	https://mukeinet.tobunken.go.jp/index.php?gid=10027	おおい町	m18000111	都道府県指定	ろくさいねんぶつ（ちちし）	民俗芸能	風流	おおい町父子	新暦1月16日、8月14･15日に公開	父子六斎念仏保存会	
福井県	おおい町	1979/8/27 町指定無形民俗文化財	無形民俗文化財	山おろし	https://mukeinet.tobunken.go.jp/index.php?gid=10027	おおい町	m18000142	市区町村指定	やまおろし	風俗慣習	年中行事	おおい町鹿野	新暦8月15日に公開	鹿野山おろし保存会	
福井県	おおい町	2010/3/11 記録作成等の措置を講ずべき無形の民俗文化財	無形民俗文化財	大島半島のニソの杜の習俗	https://mukeinet.tobunken.go.jp/index.php?gid=10027	おおい町	m18000162	国選択	おおしまはんとうのニソのもりのしゅうぞく	風俗慣習	祭礼（信仰）	おおい町大島地区	新暦11月22か23日に公開	特定せず	http://www.bunka.go.jp/bsys/maindetails.asp?register_id=312&amp;item_id=00000869
福井県	おおい町	1978/9/7 町指定無形民俗文化財	無形民俗文化財	虫鹿野六斎念仏	https://mukeinet.tobunken.go.jp/index.php?gid=10027	おおい町	m18000167	市区町村指定	むしがのろくさいねんぶつ	民俗芸能	風流	おおい町名田庄虫鹿野	新暦1月16日、8月14日、15日に公開	六斎念仏保存会	
茨城県	かすみがうら市	1988/08/24 市指定無形民俗文化財	無形民俗文化財	成井ばやし	https://mukeinet.tobunken.go.jp/index.php?gid=10027	かすみがうら市	m08000090	市区町村指定		民俗芸能	音楽	かすみがうら市西成井	不明	西成井祭保存会	
茨城県	かすみがうら市	1999/11/25 市指定無形民俗文化財	無形民俗文化財	藤切り祇園祭	https://mukeinet.tobunken.go.jp/index.php?gid=10027	かすみがうら市	m08000110	市区町村指定		風俗慣習	祭礼（信仰）	かすみがうら市深谷藤切り坂	不明	八坂神社	
和歌山県	かつらぎ町	1999/7/9 県指定無形民俗文化財	無形民俗文化財	たい松押し	https://mukeinet.tobunken.go.jp/index.php?gid=10027	かつらぎ町	m30000121	都道府県指定	たいまつおし	風俗慣習	年中行事	和歌山県かつらぎ町花園梁瀬	12月31日に下花園神社境内で公開	花園村郷土古典芸能保存会	
和歌山県	かつらぎ町	1976/12/25 県選択無形民俗文化財	無形民俗文化財	花園の仏の舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	かつらぎ町	m30000122	国選択	はなぞののほとけのまい	民俗芸能	渡来芸・舞台芸	和歌山県かつらぎ町花園梁瀬	遍照寺境内で公開	花園村郷土古典芸能保存会	http://www.bunka.go.jp/bsys/maindetails.asp?register_id=312&amp;item_id=449
和歌山県	かつらぎ町	1981/7/13 県指定無形民俗文化財	無形民俗文化財	天野の御田祭	https://mukeinet.tobunken.go.jp/index.php?gid=10027	かつらぎ町	m30000124	都道府県指定	あまののおんだまつり	民俗芸能	田楽	和歌山県かつらぎ町上天野	1月第3日曜に丹生都比売神社で公開	天野の御田祭保存会	
和歌山県	かつらぎ町	1981/1/21 国指定重要無形民俗文化財	無形民俗文化財	花園の御田舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	かつらぎ町	m30000172	国指定	はなぞののおんだまい	民俗芸能	田楽	和歌山県かつらぎ町花園梁瀬	西暦奇数年の旧暦1月8日に近い日曜日に下花園神社、遍照寺で公開	花園郷土古典芸能保存会（県）／花園村郷土古典芸能保存会（文）	http://www.bunka.go.jp/bsys/maindetails.asp?register_id=302&amp;item_id=111
石川県	かほく市	1995/2/23 市指定無形民俗文化財	無形民俗文化財	高松ヤッサン踊り	https://mukeinet.tobunken.go.jp/index.php?gid=10027	かほく市	m17000069	市区町村指定		民俗芸能	風流	かほく市高松地内	不明		
石川県	かほく市	1995/11/28 市指定無形民俗文化財	無形民俗文化財	内日角まだら	https://mukeinet.tobunken.go.jp/index.php?gid=10027	かほく市	m17000070	市区町村指定		民俗芸能	音楽	かほく市内日角地内	不明		
石川県	かほく市	1995/11/28 市指定無形民俗文化財	無形民俗文化財	内日角荷方節	https://mukeinet.tobunken.go.jp/index.php?gid=10027	かほく市	m17000071	市区町村指定		民俗芸能	音楽	かほく市内日角地内	不明		
埼玉県	さいたま市	2005/2/21 国指定重要無形民俗文化財	無形民俗文化財	岩槻の古式土俵入り	https://mukeinet.tobunken.go.jp/index.php?gid=10027	さいたま市	m11000009	国指定	いわつきのこしきどひょういり	風俗慣習	人生・儀礼	埼玉県さいたま市岩槻区釣上、笹久保	新暦10月21日に近い日曜日に釣上神明社で公開、新暦隔年敬老の日の前日に笹久保八幡神社で公開	釣上の子ども相撲土俵入り保存会、笹久保の古式子ども土俵入り保存会	http://www.bunka.go.jp/bsys/maindetails.asp?register_id=302&amp;amp;item_id=00000796
埼玉県	さいたま市	2003/4/30 市指定無形民俗文化財	無形民俗文化財	南部領辻の獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	さいたま市	m11000484	市区町村指定	なんぶりょうつじのししまい	民俗芸能	風流	埼玉県さいたま市緑区南部領辻2914 鷲神社	新暦5月・新暦10月に鷲神社の祭礼で公開	辻の獅子舞保存会	
埼玉県	さいたま市	2003/4/30 市指定無形民俗文化財	無形民俗文化財	指扇の餅搗き踊り	https://mukeinet.tobunken.go.jp/index.php?gid=10027	さいたま市	m11000486	市区町村指定	さしおうぎのもちつきおどり	民俗芸能	風流	埼玉県さいたま市西区指扇	新暦12月31日に指扇領別所地区（西区）で公開	指扇地区餅搗き踊り保存会	
埼玉県	さいたま市	2000/6/20 市指定無形民俗文化財	無形民俗文化財	一山神社冬至祭	https://mukeinet.tobunken.go.jp/index.php?gid=10027	さいたま市	m11000487	市区町村指定	いっさんじんじゃとうじさい	風俗慣習	年中行事	埼玉県さいたま市中央区本町東 一山神社	新暦冬至の日に一山神社で公開		
埼玉県	さいたま市	1993/3/25 市指定無形民俗文化財	無形民俗文化財	神田の祭りばやし	https://mukeinet.tobunken.go.jp/index.php?gid=10027	さいたま市	m11000488	市区町村指定	じんでのまつりばやし	民俗芸能	風流	埼玉県さいたま市神田	不明	神田囃子連	
埼玉県	さいたま市	1985/3/28 市指定無形民俗文化財	無形民俗文化財	氷川女軆神社の名越祓え	https://mukeinet.tobunken.go.jp/index.php?gid=10027	さいたま市	m11000489	市区町村指定	ひかわにょたいじんじゃのなごしばらえ	風俗慣習	年中行事	埼玉県さいたま市緑区宮本 氷川女體神社	新暦7月31日に公開	氷川女体神社名越祓保存会	
埼玉県	さいたま市	1979/3/29 市指定無形民俗文化財	無形民俗文化財	宿の祭ばやし	https://mukeinet.tobunken.go.jp/index.php?gid=10027	さいたま市	m11000490	市区町村指定	しゅくのまつりばやし	民俗芸能	風流	埼玉県さいたま市桜区宿	不明	宿祭囃子保存会	
埼玉県	さいたま市	1976/7/19 市指定無形民俗文化財	無形民俗文化財	円阿弥の万作踊り	https://mukeinet.tobunken.go.jp/index.php?gid=10027	さいたま市	m11000491	市区町村指定	えんなみのまんさくおどり	民俗芸能	風流	埼玉県さいたま市中央区円阿弥	不明	円阿弥万作踊保存会	
